 2.00025    0.271445    6.68665    7.84006    5.2748    0.107057    0.111386    0.343345    3.13008    0.376462    1.14506    2.37713    4.12949    -6.63534    4.29819    -6.61818    7.95561    2.66845    -3.8439    -5.76034    6.22736    2.07002    1.57748    -0.341163   
 1.99923    0.290415    6.69384    7.84442    5.24854    0.109377    0.113756    0.350035    3.00715    0.371199    1.14241    2.31544    4.1783    -6.67036    4.34609    -6.74309    7.95516    2.92754    -3.79124    -5.86749    6.23306    2.09208    1.60208    -0.454679   
 2.00287    0.280946    6.63676    7.83676    5.23125    0.109198    0.113571    0.349534    3.03339    0.372074    1.14463    2.3235    3.99732    -6.6218    4.20377    -6.56117    7.95486    3.08701    -3.75306    -5.93536    6.24115    2.12634    1.6408    -0.764354   
 2.00308    0.274423    6.62402    7.83466    5.22035    0.109985    0.114376    0.351779    3.16052    0.377832    1.13166    2.41189    3.95644    -6.60775    4.17136    -6.52238    7.95467    3.19003    -3.72757    -5.97905    6.19263    1.91776    1.40457    0.962023   
 2.00141    0.25158    6.66307    7.84028    5.23116    0.109834    0.114235    0.351061    3.08791    0.375895    1.14151    2.3736    4.11409    -6.64504    4.30585    -6.88237    7.95486    3.11536    -3.75802    -5.94161    6.20224    1.96117    1.45408    0.588594   
 2.00292    0.271836    6.69585    7.84036    5.24513    0.109001    0.11337    0.348978    3.04971    0.37183    1.14493    2.32055    4.14486    -6.63493    4.30572    -6.58882    7.9551    2.95896    -3.78537    -5.88064    6.2588    2.20074    1.72484    -1.24516   
 2.00084    0.282448    6.63216    7.83693    5.26589    0.108701    0.113067    0.348069    3.11716    0.372829    1.13264    2.35176    3.99073    -6.6247    4.20118    -6.56465    7.95546    2.76332    -3.82883    -5.79834    6.25263    2.1684    1.68725    -0.998697   
 2.0019    0.290513    6.6468    7.83801    5.21108    0.110208    0.114599    0.352497    3.0195    0.369572    1.1435    2.29424    4.01783    -6.62928    4.21616    -6.50271    7.9545    3.26673    -3.70151    -6.01413    6.28426    2.30749    1.84536    -1.89922   
 2.00187    0.259086    6.69103    7.83825    5.23822    0.109011    0.113385    0.348888    3.10294    0.372113    1.14296    2.3282    4.12431    -6.61857    4.28715    -6.56259    7.95498    3.02828    -3.77071    -5.90898    6.28402    2.30565    1.84314    -1.85021   
 2.00181    0.264567    6.67953    7.84045    5.25559    0.108635    0.112996    0.347936    3.08793    0.373731    1.14254    2.34765    4.12792    -6.64101    4.30405    -6.71613    7.95528    2.85721    -3.8055    -5.83851    6.24202    2.12913    1.64378    -0.816317   
 2.00311    0.274321    6.62565    7.83435    5.22538    0.109622    0.114001    0.350827    3.06847    0.372187    1.14065    2.33142    3.95138    -6.60453    4.16347    -6.44964    7.95475    3.13507    -3.73689    -5.95745    6.25376    2.17676    1.69729    -1.10516   
 2.00214    0.266963    6.62318    7.83625    5.2442    0.109269    0.11364    0.349833    3.04956    0.369226    1.13758    2.29955    3.97575    -6.62196    4.1932    -6.59394    7.95508    2.96266    -3.78075    -5.88351    6.29418    2.34483    1.8868    -2.09185   
 2.00123    0.26009    6.69203    7.83964    5.2622    0.108249    0.112606    0.346759    3.06687    0.372203    1.14304    2.32783    4.1413    -6.63034    4.30515    -6.62246    7.9554    2.8019    -3.82369    -5.81348    6.26171    2.21278    1.7384    -1.35255   
 2.00214    0.262372    6.68087    7.83848    5.26198    0.108255    0.112616    0.346668    3.12453    0.376277    1.14025    2.38124    4.10754    -6.62357    4.27956    -6.60181    7.95539    2.80356    -3.82271    -5.81431    6.21471    2.01556    1.5158    0.130284   
 1.99848    0.269054    6.61666    7.83507    5.22577    0.109446    0.113828    0.350186    3.04106    0.369142    1.14265    2.29059    3.95506    -6.61387    4.17691    -6.5726    7.95476    3.13864    -3.74024    -5.95726    6.30645    2.40062    1.95054    -2.29208   
 2.00184    0.26086    6.61882    7.83621    5.21588    0.110361    0.114747    0.353138    3.07995    0.372045    1.14095    2.3297    3.97715    -6.6232    4.1994    -6.68172    7.95459    3.22002    -3.71378    -5.99453    6.26446    2.22246    1.74901    -1.41354   
 2.00169    0.267614    6.69966    7.83953    5.23532    0.108715    0.113083    0.348026    3.13243    0.375597    1.14519    2.36692    4.14457    -6.62677    4.3009    -6.5338    7.95493    3.05237    -3.76237    -5.91987    6.2454    2.14554    1.66271    -0.865836   
 2.00118    0.271259    6.68519    7.8397    5.18879    0.111875    0.116293    0.357469    3.01957    0.368599    1.14131    2.28533    4.12438    -6.6327    4.29413    -6.62813    7.95411    3.46107    -3.64325    -6.10047    6.30058    2.37545    1.92202    -2.20145   
 2.00288    0.277972    6.64508    7.83672    5.25173    0.108579    0.112942    0.347693    3.04569    0.370968    1.14391    2.31148    4.00902    -6.61893    4.20774    -6.49823    7.95521    2.89955    -3.801    -5.85487    6.27246    2.25754    1.78886    -1.66248   
 2.00089    0.281636    6.64293    7.83857    5.26113    0.108339    0.112696    0.34703    3.09825    0.374876    1.14231    2.36162    4.0262    -6.63559    4.22941    -6.59472    7.95538    2.80844    -3.82035    -5.81704    6.22693    2.06618    1.57279    -0.327635   
 2.00253    0.289173    6.69738    7.84138    5.25121    0.108503    0.112877    0.347216    3.13074    0.377473    1.14229    2.39276    4.14577    -6.64282    4.30586    -6.55745    7.95521    2.91227    -3.80116    -5.85858    6.19998    1.95541    1.44818    0.574042   
 2.00302    0.275655    6.70829    7.84103    5.23269    0.109252    0.113625    0.349717    3.05618    0.37209    1.14452    2.32437    4.16711    -6.63678    4.31735    -6.5262    7.95488    3.07339    -3.75694    -5.92956    6.25855    2.19941    1.72327    -1.31051   
 2.0003    0.268611    6.61383    7.83534    5.24292    0.10909    0.113458    0.349293    3.10211    0.371977    1.14156    2.32863    3.9493    -6.61704    4.17325    -6.56257    7.95506    2.97993    -3.77942    -5.88955    6.28182    2.29622    1.83246    -1.83482   
 2.0022    0.246614    6.5796    7.8315    5.30497    0.106414    0.110739    0.34128    3.02537    0.371048    1.1447    2.31064    3.8703    -6.59494    4.1209    -6.65977    7.95613    2.37831    -3.90141    -5.63968    6.25963    2.20477    1.72947    -1.32066   
 1.99716    0.297128    6.70238    7.84304    5.22992    0.109451    0.113848    0.349854    3.04576    0.369219    1.14214    2.29263    4.17173    -6.65567    4.32944    -6.59152    7.95484    3.11051    -3.75104    -5.94317    6.30453    2.39252    1.94138    -2.31593   
 2.0023    0.258734    6.67759    7.83984    5.25291    0.10836    0.112713    0.347174    3.04243    0.37087    1.14132    2.31396    4.12333    -6.63654    4.30079    -6.73341    7.95523    2.88215    -3.80062    -5.84892    6.26494    2.22433    1.7511    -1.45635   
 2.00269    0.256857    6.60937    7.83359    5.26213    0.108635    0.113    0.347866    3.13608    0.377861    1.13562    2.40628    3.93573    -6.60354    4.1631    -6.62037    7.95539    2.79908    -3.82217    -5.8132    6.18148    1.87348    1.35503    1.30919   
 2.00222    0.276219    6.62373    7.83645    5.25644    0.108239    0.112592    0.346776    3.05795    0.372172    1.14094    2.3306    3.97491    -6.62329    4.19234    -6.59844    7.95529    2.85008    -3.80961    -5.83508    6.24738    2.1497    1.66669    -0.935682   
 1.99995    0.254275    6.67027    7.83938    5.23663    0.109388    0.113763    0.350127    3.03776    0.371731    1.14421    2.31995    4.11199    -6.63505    4.29557    -6.76376    7.95495    3.03821    -3.76624    -5.91434    6.25122    2.16873    1.68868    -1.02303   
 2.00256    0.258122    6.67227    7.84    5.28283    0.107404    0.111743    0.344312    3.11254    0.375749    1.14348    2.37035    4.11759    -6.63953    4.30018    -6.77688    7.95575    2.59573    -3.86313    -5.7292    6.22606    2.06219    1.56825    -0.266777   
 1.99846    0.278484    6.62287    7.8354    5.26314    0.107973    0.112325    0.345919    3.04681    0.37127    1.14307    2.31636    3.96234    -6.61464    4.17875    -6.52871    7.95541    2.78658    -3.8221    -5.80852    6.2632    2.21917    1.74564    -1.36412   
 2.00249    0.285309    6.63656    7.8367    5.22843    0.110063    0.114446    0.352225    3.1284    0.375531    1.14468    2.36694    3.98734    -6.62119    4.19261    -6.47202    7.9548    3.10818    -3.74406    -5.94583    6.24155    2.12931    1.64435    -0.805875   
 2.00196    0.265481    6.67656    7.84131    5.24195    0.108674    0.113051    0.347726    3.10143    0.373165    1.14437    2.33877    4.13316    -6.64935    4.31326    -6.78089    7.95505    3.00011    -3.78088    -5.89548    6.26653    2.23298    1.7612    -1.49392   
 2.00045    0.279649    6.68686    7.84013    5.27658    0.107466    0.111821    0.344176    3.08398    0.37295    1.14173    2.33946    4.12418    -6.63564    4.29237    -6.58504    7.95565    2.66808    -3.85228    -5.75677    6.25206    2.17128    1.69136    -1.12648   
 2.00194    0.256285    6.62414    7.83347    5.21571    0.109693    0.114076    0.350969    3.05051    0.372077    1.14436    2.3243    3.95815    -6.59798    4.17226    -6.54217    7.95459    3.22625    -3.71509    -5.99594    6.25383    2.1803    1.70183    -1.18453   
 2.00094    0.283748    6.63699    7.83668    5.2407    0.109612    0.113994    0.350742    3.0907    0.372441    1.14078    2.33493    3.99481    -6.62106    4.2007    -6.52854    7.95502    3.00255    -3.77528    -5.89884    6.26389    2.22045    1.74681    -1.42367   
 2.00266    0.262899    6.68758    7.84047    5.25457    0.108658    0.11302    0.348005    3.09648    0.372497    1.14195    2.33412    4.14117    -6.6387    4.31018    -6.68379    7.95526    2.8689    -3.80569    -5.84288    6.27057    2.24713    1.77671    -1.57786   
 2.00259    0.262907    6.69305    7.84145    5.21509    0.110063    0.114456    0.35198    3.10952    0.37184    1.14419    2.32344    4.15968    -6.64545    4.325    -6.6938    7.95458    3.23785    -3.71445    -5.99974    6.29544    2.35541    1.89964    -2.1273   
 2.00236    0.26655    6.62735    7.83501    5.24432    0.108651    0.113011    0.347993    3.0798    0.372036    1.13954    2.3315    3.96829    -6.60992    4.18038    -6.51335    7.95508    2.96212    -3.78158    -5.88293    6.26204    2.21084    1.73565    -1.338   
 2.00037    0.272957    6.61779    7.83584    5.23368    0.110068    0.114462    0.351997    3.05631    0.371625    1.14412    2.31942    3.96196    -6.62001    4.18385    -6.601    7.9549    3.06331    -3.75503    -5.92611    6.26663    2.23272    1.76079    -1.51215   
 1.99485    0.280773    6.69594    7.84166    5.2962    0.107239    0.111596    0.34337    3.0672    0.371784    1.14348    2.32255    4.15823    -6.6463    4.32025    -6.59828    7.95598    2.4761    -3.88852    -5.6777    6.26847    2.24121    1.7705    -1.56786   
 2.00289    0.282492    6.70079    7.84202    5.23229    0.109299    0.113672    0.349877    3.05743    0.373051    1.14181    2.33986    4.16357    -6.64751    4.32192    -6.60698    7.95487    3.07775    -3.75628    -5.93127    6.22978    2.07836    1.58658    -0.431947   
 1.99869    0.23208    6.58274    7.82937    5.27114    0.108037    0.112387    0.346184    3.10628    0.372118    1.13997    2.33269    3.86522    -6.57616    4.11084    -6.59997    7.95555    2.71097    -3.84048    -5.77668    6.27826    2.2801    1.81405    -1.77632   
 2.00295    0.291567    6.63611    7.83611    5.26711    0.10813    0.112481    0.346485    3.03891    0.370175    1.14384    2.3017    3.97363    -6.61605    4.17777    -6.40196    7.95548    2.74793    -3.83116    -5.79249    6.28441    2.30832    1.84633    -1.92137   
 2.0013    0.273106    6.69728    7.84154    5.25218    0.108936    0.113302    0.34885    3.03468    0.371059    1.14343    2.31297    4.16255    -6.64474    4.324    -6.65512    7.95522    2.88983    -3.79974    -5.85215    6.26085    2.20872    1.73374    -1.31368   
 2.0025    0.259535    6.67032    7.83879    5.25895    0.108451    0.112812    0.347336    3.06212    0.371911    1.14426    2.32283    4.09851    -6.62968    4.28085    -6.70346    7.95534    2.83043    -3.81625    -5.82599    6.26529    2.22713    1.75447    -1.50129   
 1.99847    0.280573    6.62666    7.8356    5.24555    0.108103    0.112464    0.346158    3.05844    0.373717    1.14389    2.34484    3.96899    -6.61508    4.18225    -6.51343    7.95511    2.95216    -3.78286    -5.87852    6.22203    2.0473    1.55176    -0.191927   
 2.00255    0.257029    6.6119    7.83434    5.25111    0.109341    0.113715    0.350012    3.12176    0.375714    1.1441    2.36976    3.94669    -6.60924    4.17258    -6.62837    7.9552    2.89906    -3.79494    -5.85655    6.23127    2.08586    1.59525    -0.486549   
 2.00241    0.278824    6.68986    7.84067    5.26886    0.107816    0.112172    0.3453    3.10929    0.376398    1.14437    2.37695    4.13503    -6.63932    4.30151    -6.61414    7.95551    2.74182    -3.83781    -5.78757    6.20978    1.99605    1.49394    0.215455   
 1.99646    0.265663    6.69458    7.8393    5.18256    0.111872    0.116294    0.357377    3.11883    0.373816    1.14124    2.35145    4.14118    -6.6267    4.30201    -6.56806    7.954    3.5168    -3.62667    -6.12492    6.25778    2.19427    1.71716    -1.25057   
 2.00086    0.252515    6.60705    7.8338    5.26684    0.10791    0.112266    0.345632    3.04626    0.372273    1.14513    2.32551    3.93753    -6.60626    4.16728    -6.64105    7.95548    2.7611    -3.83311    -5.79568    6.24945    2.1594    1.6778    -1.01381   
 2.00267    0.263846    6.62448    7.83352    5.24893    0.108647    0.113015    0.347794    3.07384    0.369508    1.13816    2.30282    3.95232    -6.59802    4.16564    -6.50384    7.95517    2.93105    -3.79425    -5.86721    6.3054    2.39088    1.93864    -2.23935   
 2.00332    0.284588    6.70553    7.84129    5.26134    0.108183    0.112535    0.346626    3.0404    0.371884    1.14309    2.32348    4.15933    -6.6396    4.31206    -6.52203    7.95538    2.80312    -3.81957    -5.81551    6.24747    2.15205    1.66967    -0.944642   
 2.00253    0.265997    6.66767    7.83988    5.27885    0.107284    0.111628    0.343797    3.13985    0.372873    1.14337    2.33793    4.10066    -6.63969    4.28642    -6.73172    7.95568    2.63929    -3.85591    -5.74619    6.29307    2.34196    1.88389    -1.96853   
 2.00216    0.264688    6.61311    7.83367    5.24171    0.10897    0.113337    0.348914    3.08469    0.370465    1.13192    2.32369    3.93359    -6.60283    4.15665    -6.53306    7.95504    2.98986    -3.77763    -5.89393    6.27614    2.26567    1.79684    -1.64521   
 1.9976    0.274655    6.62318    7.83368    5.26163    0.108179    0.112538    0.346459    3.06223    0.373057    1.143    2.33836    3.94321    -6.59976    4.15643    -6.41333    7.95539    2.8062    -3.82176    -5.81554    6.23744    2.1099    1.62208    -0.668624   
 1.99833    0.262335    6.67786    7.8394    5.23176    0.10955    0.113936    0.350448    3.0806    0.373045    1.14439    2.33672    4.11898    -6.63276    4.29537    -6.68945    7.95487    3.09046    -3.75647    -5.93506    6.25473    2.1834    1.70521    -1.18324   
 2.00249    0.265683    6.68171    7.83949    5.23841    0.10919    0.113561    0.349563    3.02082    0.370697    1.14328    2.30842    4.11731    -6.63196    4.28983    -6.63307    7.95498    3.02033    -3.76965    -5.90701    6.259    2.20086    1.72485    -1.29223   
 1.99236    0.272927    6.61059    7.83455    5.27923    0.107659    0.112001    0.345099    3.0829    0.372576    1.14508    2.33023    3.93999    -6.61152    4.16576    -6.53254    7.95569    2.62903    -3.85509    -5.74341    6.26747    2.2377    1.76666    -1.56303   
 2.00085    0.253424    6.60592    7.83159    5.28257    0.107279    0.111614    0.343967    3.05611    0.371276    1.14335    2.31625    3.90452    -6.58746    4.13085    -6.46433    7.95575    2.59742    -3.86183    -5.73007    6.27177    2.2548    1.78581    -1.65051   
 2.0021    0.286041    6.69406    7.84056    5.26464    0.108184    0.112538    0.346585    3.04035    0.36973    1.14118    2.3002    4.13565    -6.6369    4.29792    -6.56244    7.95544    2.77799    -3.8288    -5.80361    6.2873    2.31917    1.85836    -1.98702   
 1.99976    0.282081    6.69669    7.84256    5.28542    0.107387    0.111733    0.344089    3.08174    0.373259    1.1435    2.34059    4.16603    -6.65359    4.32881    -6.65323    7.9558    2.57759    -3.86871    -5.72029    6.24817    2.15577    1.674    -0.980923   
 2.00105    0.249024    6.60811    7.83118    5.26099    0.107806    0.112158    0.345349    3.07771    0.374537    1.14203    2.35761    3.91282    -6.58335    4.13829    -6.52787    7.95538    2.80897    -3.81728    -5.81752    6.21726    2.02236    1.5228    0.0496268   
 2.00266    0.260144    6.62159    7.83384    5.21245    0.110978    0.115374    0.354977    3.1113    0.374085    1.14179    2.35362    3.95382    -6.60177    4.1704    -6.5464    7.95452    3.24978    -3.70298    -6.00816    6.25058    2.16105    1.67915    -1.00224   
 2.00131    0.273153    6.69132    7.84162    5.2525    0.108401    0.11276    0.347189    3.08494    0.374794    1.14512    2.35655    4.15246    -6.64725    4.31914    -6.67035    7.95523    2.88977    -3.80141    -5.85132    6.22376    2.0553    1.56093    -0.259353   
 1.99489    0.261539    6.67975    7.83905    5.27278    0.108528    0.112897    0.347428    3.0644    0.373539    1.14297    2.34399    4.11909    -6.62928    4.29298    -6.639    7.95558    2.69606    -3.84113    -5.77063    6.22981    2.07872    1.58703    -0.403519   
